nit_enmascarado,num_oblig_orig_enmascarado,num_oblig_enmascarado,fecha_var_rpta_alt
527396,245409,837588,202401
454121,106756,981031,202401
142732,237537,845434,202401
145514,95626,992150,202401
274386,313528,769609,202401
458341,1009075,71267,202401
431571,204824,880426,202401
316023,555446,524896,202401
387396,264188,818800,202401
620248,14700,1002897,202401
311753,24696,998385,202401
278441,14032,1010959,202401
460669,553941,526401,202401
16528,95227,992551,202401
507616,339917,740729,202401
377292,42028,1063076,202401
28271,1002300,78042,202401
287282,570846,509496,202401
450924,718706,361636,202401
307548,984866,95476,202401
416987,386907,692944,202401
292154,504026,576316,202401
501867,371500,708350,202401
396269,1079624,718,202401
197816,270933,812075,202401
64471,642738,437604,202401
501606,627853,452489,202401
93379,170563,917577,202401
303530,441474,638835,202401
101797,164738,923383,202401
215610,693906,386436,202401
605996,525671,554671,202401
589992,590034,490308,202401
89329,294833,788259,202401
4950,609403,470939,202401
8297,976809,103533,202401
299903,972392,107950,202401
355446,777132,303210,202401
266632,987363,92979,202401
164462,839770,240572,202401
467965,332346,748232,202401
417499,535523,544819,202401
237005,234508,848351,202401
139118,600605,479737,202401
585312,144780,943318,202401
616078,262176,820805,202401
351873,891389,188953,202401
14380,89646,1015668,202401
116298,496974,583368,202401
154869,943493,136849,202401
433527,411740,668179,202401
623262,820095,260247,202401
384236,148658,939433,202401
237702,201889,883351,202401
376954,1078317,2025,202401
226239,204265,880988,202401
324598,558013,522329,202401
519015,52709,1052243,202401
155437,406120,673802,202401
127278,621596,458746,202401
289665,529243,551099,202401
153354,996885,83457,202401
194815,995849,84493,202401
88916,703429,376913,202401
456620,174437,913675,202401
44118,440722,639589,202401
628562,309548,773583,202401
77186,281078,801965,202401
138856,1007984,72358,202401
146594,725586,354756,202401
248935,463139,617203,202401
374932,834477,245865,202401
621587,563698,516644,202401
7075,751757,328585,202401
600365,496346,583996,202401
285759,492577,587765,202401
352521,818199,262143,202401
220275,87049,1018216,202401
293887,85800,1019460,202401
502465,685533,394809,202401
170188,123255,964567,202401
242094,892099,188243,202401
420242,127400,960448,202401
72691,766930,313412,202401
241475,494237,586105,202401
52448,737813,342529,202401
443396,1068371,11971,202401
455049,138938,949160,202401
193245,606925,473417,202401
571295,68481,1036560,202401
53205,140528,947578,202401
227900,955270,125072,202401
618820,1062303,18039,202401
212155,552882,527460,202401
72726,802808,277534,202401
56845,350869,729898,202401
549350,529327,551015,202401
317149,290745,792310,202401
288077,111492,976313,202401
82534,294849,788244,202401
511016,85134,1020126,202401
505984,559211,521131,202401
497743,468034,612308,202401
548773,101380,986393,202401
214338,655488,424854,202401
293856,391866,688038,202401
131831,323337,759795,202401
159647,286127,796937,202401
378988,13700,1005875,202401
87417,8280,1010047,202401
190021,207006,875663,202401
489140,15588,1004522,202401
296639,23547,998432,202401
285661,30086,1003827,202401
180025,260811,822176,202401
99054,1033219,47123,202401
440019,277466,805569,202401
583475,265526,817470,202401
195619,255537,827446,202401
292838,803025,277317,202401
183725,526270,554072,202401
264486,965438,114904,202401
277716,1009899,70443,202401
452235,905905,174437,202401
136005,239232,843779,202401
240384,117165,970654,202401
182600,236763,846173,202401
597509,655472,424870,202401
420656,47476,1057348,202401
591338,953564,126778,202401
265810,1041034,39308,202401
350162,1021927,58415,202401
38865,513997,566345,202401
117763,785599,294743,202401
285305,495907,584435,202401
506443,839703,240639,202401
11884,890172,190170,202401
6481,952016,128326,202401
143878,117836,969989,202401
162579,735132,345210,202401
575811,400893,679018,202401
112183,1054458,25884,202401
394120,701611,378731,202401
269980,998176,82166,202401
405840,713636,366706,202401
292722,837961,242381,202401
458831,508745,571597,202401
498575,1000542,79800,202401
30921,757379,322963,202401
627083,364300,715552,202401
309739,23545,1008078,202401
166636,277746,805287,202401
392286,190443,897793,202401
402885,962759,117583,202401
591614,1073298,7044,202401
611713,739141,341201,202401
134932,838770,241572,202401
267228,189974,898261,202401
260447,840379,239963,202401
93253,532455,547887,202401
231736,306049,777063,202401
133172,447081,633268,202401
45652,316433,766707,202401
283085,870824,209518,202401
324887,571470,508872,202401
168104,528430,551912,202401
410519,126400,961432,202401
599662,744774,335568,202401
31302,516428,563914,202401
188161,317837,765298,202401
547937,828299,252043,202401
171592,674120,406222,202401
204386,672093,408249,202401
401557,749116,331226,202401
424543,551736,528606,202401
515342,75319,1029742,202401
616022,1063826,16516,202401
634207,393606,686303,202401
12939,357101,722765,202401
431526,195611,892644,202401
614753,247769,835232,202401
260578,841733,238609,202401
32326,431300,648751,202401
530395,270267,812746,202401
193285,411619,668300,202401
130880,545356,534986,202401
143301,765683,314659,202401
594763,467218,613124,202401
156749,85032,1020229,202401
245926,825401,254941,202401
39725,833136,247206,202401
145505,658549,421793,202401
375883,426090,653885,202401
383066,959469,120873,202401
250631,175418,912682,202401
174501,343452,737215,202401
196342,506419,573923,202401
144596,561016,519326,202401
26419,861633,218709,202401
192728,113943,973870,202401
184164,1041301,39041,202401
185417,982665,97677,202401
151904,845286,235056,202401
71347,996083,84259,202401
347530,634593,445749,202401
114247,251338,831661,202401
501046,1038675,41667,202401
587963,441935,638377,202401
363834,356608,723253,202401
487710,495144,585198,202401
204761,1014951,65391,202401
148002,642500,437842,202401
404347,714947,365395,202401
442938,445396,634929,202401
517434,476962,603380,202401
460919,458126,622214,202401
250085,1074884,5458,202401
553292,468301,612041,202401
369261,1001040,79302,202401
44571,427449,652535,202401
360356,168561,919570,202401
391395,612232,468110,202401
130263,370486,709360,202401
127954,881884,198458,202401
166396,884667,195675,202401
565005,688094,392248,202401
225153,537465,542877,202401
291808,969899,110443,202401
148646,647099,433243,202401
233089,843632,236710,202401
403282,868907,211435,202401
581140,652030,428312,202401
297414,868024,212318,202401
493251,833397,246945,202401
250889,989581,90761,202401
35037,1026647,53695,202401
602775,137352,950755,202401
186195,971190,109152,202401
362641,164250,923866,202401
184995,510396,569946,202401
24541,765215,315127,202401
204810,899382,180960,202401
307770,32943,876058,202401
37042,18589,1076096,202401
308493,978865,101477,202401
187635,762116,318226,202401
113991,822420,257922,202401
408616,373821,706033,202401
138357,292437,790629,202401
411944,598074,482268,202401
587183,685079,395263,202401
121897,764337,316005,202401
515585,469525,610817,202401
7201,1018469,61873,202401
148340,205077,880175,202401
348591,143280,944824,202401
522503,390157,689718,202401
204708,924500,155842,202401
70346,856510,223832,202401
108329,410851,669074,202401
625938,893784,186558,202401
38644,722517,357825,202401
33741,84057,1021197,202401
167767,1053730,26612,202401
222192,631228,449114,202401
329578,683067,397275,202401
460194,678405,401937,202401
106781,652092,428250,202401
477944,469596,610746,202401
204793,415975,663996,202401
71316,87280,1017984,202401
169266,422823,657161,202401
448465,284127,798929,202401
78617,548292,532050,202401
220327,585761,494581,202401
305484,29891,999956,202401
218762,995668,84674,202401
336376,622656,457686,202401
102912,358762,721096,202401
90617,997653,82689,202401
85384,494063,586279,202401
525056,807529,272813,202401
145514,706409,373933,202401
259716,454215,626128,202401
14202,569771,510571,202401
411963,181159,906973,202401
18662,826326,254016,202401
114033,290877,792177,202401
58949,391419,688487,202401
199899,435925,644310,202401
384236,250698,832303,202401
287919,270532,812474,202401
276202,481834,598508,202401
106248,605610,474732,202401
173755,236494,846435,202401
291793,477848,602494,202401
579980,580157,500185,202401
449156,887451,192891,202401
153298,144082,944021,202401
1940,118538,969295,202401
189705,992753,87589,202401
171339,97802,989964,202401
241286,355623,724242,202401
256444,512948,567394,202401
179344,233114,849714,202401
535912,1022544,57798,202401
240703,493580,586762,202401
584006,608819,471523,202401
228559,996504,83838,202401
347816,880476,199866,202401
577003,175802,912297,202401
282745,788914,291428,202401
149727,598027,482315,202401
269411,997223,83119,202401
497476,869207,211135,202401
110870,177504,910612,202401
172255,183318,904819,202401
145060,358656,721203,202401
127718,895641,184701,202401
454961,953098,127244,202401
40464,727993,352349,202401
271287,562018,518324,202401
591051,1013624,66718,202401
312899,22792,1002518,202401
580701,12968,1012069,202401
399921,16658,1005914,202401
545214,11536,999428,202401
107597,686820,393522,202401
42160,244364,838631,202401
459440,713920,366422,202401
601272,681744,398598,202401
371205,450158,630214,202401
215410,201384,886886,202401
185685,807486,272856,202401
155776,485851,594491,202401
246248,297689,785416,202401
470088,357211,722653,202401
387827,129118,958732,202401
200192,860161,220181,202401
325695,181521,906615,202401
398841,139119,948979,202401
471457,826226,254116,202401
249591,616962,463380,202401
174687,597694,482648,202401
419658,766783,313559,202401
405587,643085,437257,202401
229896,404555,675365,202401
444821,803213,277129,202401
61557,695366,384976,202401
372080,812020,268322,202401
460297,272173,810841,202401
92892,910358,169984,202401
122253,324309,758818,202401
615675,222411,860383,202401
593309,834228,246114,202401
46610,462886,617456,202401
596989,669000,411342,202401
172990,116450,971365,202401
457052,1039858,40484,202401
618864,962265,118077,202401
251562,811745,268597,202401
492994,376249,703602,202401
384390,831016,249326,202401
300270,741046,339296,202401
59692,696114,384228,202401
597892,342594,738065,202401
397074,309748,773383,202401
525581,539327,541015,202401
274510,181712,906421,202401
373240,77908,1027181,202401
560176,1033676,46666,202401
91258,949290,131052,202401
175798,769876,310466,202401
214349,642969,437373,202401
127825,299434,783666,202401
284446,1058547,21795,202401
255463,866639,213703,202401
46447,653480,426862,202401
112385,340168,740473,202401
197187,956555,123787,202401
240335,147754,940340,202401
615665,249877,809248,202401
223780,325744,795262,202401
423864,183239,904898,202401
77791,978544,101798,202401
22362,1034236,46106,202401
241039,674890,405452,202401
537597,995972,84370,202401
535352,57997,1046976,202401
320626,62545,1042444,202401
88122,1026603,53739,202401
472449,965932,114410,202401
359742,828215,252127,202401
595527,527448,552894,202401
58858,1069244,11098,202401
84261,433938,646213,202401
226218,319302,763844,202401
5469,449162,631198,202401
416114,712762,367580,202401
323480,109017,978779,202401
238565,331636,748928,202401
499890,866338,214004,202401
50523,706605,373737,202401
224777,861040,219302,202401
51076,792090,288252,202401
38597,220400,862387,202401
203169,466107,614235,202401
152427,405719,674201,202401
120183,1022784,57558,202401
559149,112278,975533,202401
446428,308909,774214,202401
50050,844941,235401,202401
361230,748805,331537,202401
172497,673854,406488,202401
556828,1021262,59080,202401
48677,692800,387542,202401
413450,219839,862950,202401
411657,703560,376782,202401
626919,393147,686757,202401
608602,738693,341649,202401
297051,115365,972454,202401
454763,355978,723884,202401
240322,680273,400069,202401
440832,1060342,20000,202401
203796,632884,447458,202401
360982,637926,442416,202401
65240,737836,342506,202401
247464,535011,545331,202401
403374,382950,696901,202401
312730,709489,370853,202401
13356,954410,125932,202401
124909,436269,643981,202401
83483,629484,450858,202401
142830,608469,471873,202401
484598,368475,711384,202401
93614,14641,1008403,202401
487961,992919,87423,202401
225855,505979,574363,202401
564877,1030620,49722,202401
242422,493194,587148,202401
400517,548621,531721,202401
293279,687332,393010,202401
428620,1070338,10004,202401
619624,49559,1055277,202401
532509,788917,291425,202401
195700,893945,186397,202401
524656,949566,130776,202401
298341,574350,505992,202401
215177,369420,710437,202401
156983,1063643,16699,202401
314355,589550,490792,202401
76786,231668,851166,202401
500667,319852,763296,202401
194681,931603,148739,202401
402073,334342,746239,202401
549637,331640,748924,202401
624843,643940,436402,202401
584521,1050738,29604,202401
439633,879956,200386,202401
596956,359088,720772,202401
262694,182965,905168,202401
462740,674091,406251,202401
427300,303872,779231,202401
148755,286411,796650,202401
236133,349711,731046,202401
426594,138357,949743,202401
129709,212116,870637,202401
281458,344173,736505,202401
168320,517573,562769,202401
155597,1074620,5722,202401
227484,1064258,16084,202401
568923,248393,834605,202401
338276,244980,838015,202401
289616,776804,303538,202401
456217,1015996,64346,202401
503359,1023851,56491,202401
306478,19907,1008752,202401
312853,14096,1010796,202401
334663,12748,1075372,202401
281018,621886,458456,202401
197955,1042019,38323,202401
207371,837685,242657,202401
183318,974472,105870,202401
304499,141441,946659,202401
536995,696515,383827,202401
247171,40881,1064221,202401
601381,543025,537317,202401
216009,1028168,52174,202401
3167,553598,526744,202401
614710,1028397,51945,202401
470171,265001,817990,202401
67426,285576,797484,202401
495817,472738,607604,202401
224436,1037478,42864,202401
554194,254022,828972,202401
481215,505106,575236,202401
78659,953943,126399,202401
68370,274473,808548,202401
276390,348158,732580,202401
581227,73573,1031476,202401
623798,762461,317881,202401
628608,1076265,4077,202401
40988,612029,468313,202401
593873,763154,317188,202401
552064,775313,305029,202401
514921,503223,577119,202401
550240,346366,734341,202401
615684,467343,612999,202401
541145,525110,555232,202401
160458,827572,252770,202401
519423,638177,442165,202401
65240,38173,1066911,202401
153593,803149,277193,202401
85067,1009689,70653,202401
621996,528128,552214,202401
546808,672643,407699,202401
518905,690832,389510,202401
527520,639788,440554,202401
171291,957578,122764,202401
131420,523819,556523,202401
310618,756582,323760,202401
587610,868584,211758,202401
286702,22329,999765,202401
126288,534521,545821,202401
413958,25107,998202,202401
449303,884699,195643,202401
39645,343117,737545,202401
416275,789957,290385,202401
221753,1071578,8764,202401
107860,489749,590593,202401
245333,957117,123225,202401
382349,401286,678629,202401
72519,291058,791999,202401
423315,622844,457498,202401
422113,421646,658340,202401
167683,1064709,15633,202401
54894,1054867,25475,202401
59245,724361,355981,202401
27832,332860,747714,202401
352502,319353,763793,202401
163344,1063364,16978,202401
591017,1013695,66647,202401
273765,969023,111319,202401
285759,492555,587787,202401
102063,671186,409156,202401
256180,598684,481658,202401
107016,686396,393946,202401
38083,975502,104840,202401
28268,1019981,60361,202401
542891,374300,705550,202401
631498,637126,443216,202401
149099,246331,836665,202401
305103,551077,529265,202401
179491,511341,569001,202401
431954,528250,552092,202401
395816,976472,103870,202401
144323,659860,420482,202401
618710,104653,983118,202401
522459,248319,834680,202401
456104,988316,92026,202401
287456,1032592,47750,202401
6773,170433,917707,202401
379831,560003,520339,202401
17479,738305,342037,202401
177517,992999,87343,202401
226036,358101,721760,202401
59906,499031,581311,202401
394958,943822,136520,202401
46447,196576,891682,202401
297112,888623,191719,202401
480276,982538,97804,202401
365596,868909,211433,202401
65463,240396,842623,202401
454091,66960,1038069,202401
39838,802013,278329,202401
566832,649435,430907,202401
45969,499912,580430,202401
436491,187927,900233,202401
504944,163221,924897,202401
474777,374037,705817,202401
439663,882482,197860,202401
417128,64667,1040340,202401
167681,456287,624037,202401
111539,179859,908264,202401
469651,555489,524853,202401
302441,1041493,38849,202401
389463,149553,938540,202401
110743,82045,1023199,202401
209544,454963,625379,202401
304553,677874,402468,202401
64046,655500,424842,202401
510529,910582,169760,202401
309463,510039,570303,202401
541048,90109,1015212,202401
233418,761870,318472,202401
126040,119842,967983,202401
93336,453191,627158,202401
119883,301862,781252,202401
492166,947179,133163,202401
296273,737271,343071,202401
323218,573493,506849,202401
463519,382501,697350,202401
131906,697384,382958,202401
6564,370383,709466,202401
436549,41112,1063991,202401
523341,649421,430921,202401
285276,975064,105278,202401
214856,1045553,34789,202401
216808,460164,620179,202401
584820,654031,426311,202401
463444,56182,1048768,202401
158393,828640,251702,202401
131892,772874,307468,202401
94430,238811,844195,202401
290403,631691,448651,202401
505037,74009,1031040,202401
523626,699128,381214,202401
2100,33661,1071367,202401
30970,444359,635967,202401
603988,93990,993787,202401
241133,475215,605127,202401
99822,487131,593211,202401
466242,16931,999219,202401
308172,29024,728162,202401
99056,103754,994974,202401
464167,51586,1032137,202401
34400,123154,964669,202401
115649,542213,538129,202401
395543,287425,795646,202401
400440,355035,724834,202401
107366,693554,386788,202401
568555,159845,928255,202401
143038,326005,757130,202401
232088,209904,872831,202401
547112,97827,989938,202401
131721,366783,713077,202401
318322,1048614,31728,202401
98468,270170,812843,202401
8239,1003997,76345,202401
195605,523486,556856,202401
268321,224518,858291,202401
257871,330260,750440,202401
191174,833211,247131,202401
451252,616461,463881,202401
253456,509282,571060,202401
534403,406760,673165,202401
620551,734564,345778,202401
631172,273325,809690,202401
541642,309960,773173,202401
465291,155601,932503,202401
397974,298869,784236,202401
594956,540782,539560,202401
522666,326581,756552,202401
568753,358256,721608,202401
546288,163604,924517,202401
520436,706039,374303,202401
388468,1075309,5033,202401
565288,153888,934227,202401
412090,210733,872012,202401
23167,184343,903795,202401
431174,910687,169655,202401
188762,629019,451323,202401
433171,980034,100308,202401
432258,1061163,19179,202401
480277,345018,735661,202401
25932,823140,257202,202401
59520,181728,906406,202401
80384,658441,421901,202401
255079,620231,460111,202401
172951,540635,539707,202401
248223,179380,908744,202401
64906,280051,802993,202401
434100,61591,1043389,202401
169443,105844,981936,202401
385654,177396,910718,202401
42082,722795,357547,202401
81429,570323,510019,202401
200454,270179,812834,202401
582206,152473,935625,202401
165540,912352,167990,202401
398358,628172,452170,202401
269338,286233,796828,202401
94650,544573,535769,202401
46260,621854,458488,202401
143674,874825,205517,202401
311867,1062973,17369,202401
117454,534533,545809,202401
200213,739773,340569,202401
367307,39614,1065481,202401
126390,115097,972723,202401
79015,894537,185805,202401
75841,743342,337000,202401
292174,1029560,50782,202401
362828,377900,701958,202401
271698,119706,968120,202401
117562,798794,281548,202401
402255,1007005,73337,202401
463283,1009342,71000,202401
426893,815755,264587,202401
454496,624654,455688,202401
441071,834404,245938,202401
394114,82699,1022552,202401
311876,26753,753732,202401
332264,261767,786479,202401
262649,445840,634492,202401
47749,635165,445177,202401
494290,701548,378794,202401
360040,59183,1045792,202401
273236,962535,117807,202401
45854,633393,446949,202401
584993,553071,527271,202401
70370,851483,228859,202401
546776,974879,105463,202401
605004,184529,903610,202401
226753,121084,966738,202401
100243,502674,577668,202401
41204,88275,1017030,202401
551933,351959,728834,202401
304449,1074010,6332,202401
417218,739745,340597,202401
401921,971316,109026,202401
412639,989756,90586,202401
257997,471115,609227,202401
547599,756948,323394,202401
462398,283158,799899,202401
445790,268243,814772,202401
6980,567792,512550,202401
178481,740502,339840,202401
23712,183092,905045,202401
389430,843228,237114,202401
186929,565930,514412,202401
519614,243662,839340,202401
138987,971269,109073,202401
98844,272210,810802,202401
272630,562493,517849,202401
96031,657082,423260,202401
315760,525733,554609,202401
79690,872862,207480,202401
551436,932319,148023,202401
142907,507672,572670,202401
497262,268161,814854,202401
356288,378083,701774,202401
459823,391130,688775,202401
278847,594,1074360,202401
459588,18962,1080497,202401
150928,860733,219609,202401
261401,92590,995173,202401
178666,748787,331555,202401
237438,779194,301148,202401
563367,643592,436750,202401
343438,719179,361163,202401
28665,782483,297859,202401
71837,712755,367587,202401
411989,358279,721585,202401
440267,176079,912018,202401
281459,165851,922267,202401
452564,683976,396366,202401
233632,458384,621961,202401
359553,552986,527356,202401
303268,585956,494386,202401
182425,840679,239663,202401
245169,435752,644477,202401
276437,714180,366162,202401
598524,283163,799893,202401
407038,513532,566810,202401
19944,1027703,52639,202401
132866,738682,341660,202401
284870,122068,965748,202401
341545,871712,208630,202401
600646,495908,584434,202401
245744,866637,213705,202401
105388,502033,578309,202401
416193,268033,814978,202401
54680,549265,531077,202401
618710,403131,676788,202401
148110,946137,134205,202401
405924,960819,119523,202401
465854,855969,224373,202401
542352,340599,740047,202401
612232,740923,339419,202401
287643,673668,406674,202401
579289,872616,207726,202401
218965,955249,125093,202401
363013,962735,117607,202401
239289,681990,398352,202401
158244,962168,118174,202401
198532,229130,853704,202401
133295,177704,910411,202401
339113,316075,767065,202401
179893,956219,124123,202401
594064,431391,648661,202401
185992,743132,337210,202401
600711,148541,939555,202401
139250,615665,464677,202401
104674,136901,951202,202401
33443,647485,432857,202401
431087,953282,127060,202401
419283,890326,190016,202401
578719,648979,431363,202401
27622,432778,647312,202401
136532,755812,324530,202401
116667,482432,597910,202401
237979,401694,678222,202401
79634,156042,932055,202401
572868,821042,259300,202401
385228,505138,575204,202401
4121,306096,777017,202401
503092,51956,1052986,202401
410650,605830,474512,202401
396725,1007220,73122,202401
52588,900497,179845,202401
393262,510001,570341,202401
412584,1049721,30621,202401
309871,550778,529564,202401
276159,208892,873834,202401
234466,372966,706888,202401
143801,139059,949039,202401
353200,423860,656121,202401
544981,376466,703389,202401
576177,669568,410774,202401
47997,656271,424071,202401
67600,475382,604960,202401
397758,50074,1054773,202401
244676,399233,680677,202401
504859,53037,1051913,202401
547,101655,986117,202401
393589,383017,696832,202401
528880,117350,970470,202401
257360,183760,904375,202401
360819,39591,1065505,202401
222792,884378,195964,202401
195087,880536,199806,202401
66250,1038068,42274,202401
603495,496924,583418,202401
170959,991035,89307,202401
172563,580218,500124,202401
312922,25790,753621,202401
308231,22247,1011510,202401
306561,32620,878008,202401
319331,372731,695022,202401
461652,16325,1080546,202401
560285,450363,630012,202401
579577,7339,1007794,202401
139471,817232,263110,202401
346400,883704,196638,202401
529113,276371,806657,202401
480552,625363,454979,202401
97790,336244,744342,202401
457388,385654,694198,202401
439271,53327,1051623,202401
78694,1068660,11682,202401
620149,118121,969708,202401
433613,1060251,20091,202401
195005,452639,627714,202401
487387,654820,425522,202401
438061,952681,127661,202401
40243,126879,960959,202401
105666,98202,989567,202401
343464,139183,948916,202401
605041,676861,403481,202401
2161,975234,105108,202401
73745,312424,770720,202401
179327,965500,114842,202401
536776,859559,220783,202401
104245,257349,825630,202401
137448,1056482,23860,202401
183373,975920,104422,202401
30107,232511,850322,202401
211973,149890,938204,202401
534935,1028296,52046,202401
421272,935880,144462,202401
249469,993342,87000,202401
618440,839768,240574,202401
58424,627653,452689,202401
631896,61168,1043810,202401
75856,321993,761148,202401
111963,764973,315369,202401
75981,276066,806961,202401
234155,1001809,78533,202401
111519,593459,486883,202401
506038,559350,520992,202401
623230,77493,1027594,202401
395162,792169,288173,202401
61546,751958,328384,202401
429897,587615,492727,202401
626891,749203,331139,202401
556637,189656,898575,202401
250451,163573,924548,202401
392840,62490,1042499,202401
604553,352605,727265,202401
173846,711112,369230,202401
345671,985310,95032,202401
468296,697079,383263,202401
221316,995258,85084,202401
105419,642900,437442,202401
89480,810932,269410,202401
20767,419718,660275,202401
305656,30372,1013970,202401
156675,860935,219407,202401
608319,684223,396119,202401
304763,568552,511790,202401
240042,873948,206394,202401
294300,688076,392266,202401
530690,944806,135536,202401
620515,221692,861098,202401
320924,175595,912502,202401
246783,768148,312194,202401
322170,212625,870130,202401
536167,369582,710274,202401
610083,108721,979072,202401
612275,214641,868115,202401
481033,856884,223458,202401
440313,258921,824070,202401
281204,581640,498702,202401
557617,640261,440081,202401
478046,899255,181087,202401
141627,819004,261338,202401
108091,435515,644705,202401
559177,860428,219914,202401
238291,685679,394663,202401
608608,739379,340963,202401
603188,388862,690998,202401
292768,1048061,32281,202401
283485,539635,540707,202401
362130,188094,900071,202401
227357,760564,319778,202401
563761,1033732,46610,202401
609634,633221,447121,202401
296606,497310,583032,202401
187714,732910,347432,202401
537888,851183,229159,202401
628783,952726,127616,202401
245295,454883,625461,202401
410686,592158,488184,202401
286701,852562,227780,202401
601381,543024,537318,202401
290902,555932,524410,202401
107120,409444,670477,202401
350326,305413,777691,202401
102556,966375,113967,202401
527456,18599,1013337,202401
336228,115862,956751,202401
601825,542288,538054,202401
100388,480902,599440,202401
524882,639511,440831,202401
450528,995287,85055,202401
426160,124049,963780,202401
63674,236838,846101,202401
67606,691603,388739,202401
277595,1045909,34433,202401
581606,724372,355970,202401
256880,725415,354927,202401
251592,559212,521130,202401
38055,320043,763108,202401
592942,517313,563029,202401
363461,987133,93209,202401
593452,52270,1052678,202401
568140,440463,639842,202401
17010,885144,195198,202401
349087,902125,178217,202401
553992,660814,419528,202401
392090,458172,622170,202401
31964,249743,833258,202401
136105,462390,617946,202401
346972,819126,261216,202401
339510,481619,598723,202401
487088,307413,775711,202401
16855,708657,371685,202401
612142,936564,143778,202401
263698,612699,467643,202401
284368,124724,963102,202401
351002,104905,982868,202401
256663,610681,469661,202401
159869,277082,805948,202401
519881,692206,388136,202401
201538,101730,986039,202401
594421,543104,537238,202401
523470,647943,432399,202401
357229,418854,661140,202401
312818,22476,1010656,202401
285152,4758,877534,202401
332766,173268,914855,202401
542061,230183,852651,202401
389588,65239,1039774,202401
444785,218896,863885,202401
514858,194766,893490,202401
284572,839623,240719,202401
404005,320374,762782,202401
136471,803394,276948,202401
618974,128244,959607,202401
2314,406296,673624,202401
509820,1023740,56602,202401
331874,56049,1048904,202401
84250,871126,209216,202401
333537,286667,796393,202401
334867,56667,1048280,202401
398266,991419,88923,202401
506554,829361,250981,202401
442851,241603,841416,202401
617617,383007,696844,202401
404509,356436,723429,202401
206636,397153,682748,202401
414255,886251,194091,202401
112408,719257,361085,202401
247464,534944,545398,202401
48788,634882,445460,202401
165542,814232,266110,202401
236422,431106,648936,202401
241253,217441,865334,202401
66473,607442,472900,202401
561797,867036,213306,202401
78882,1076672,3670,202401
249962,993775,86567,202401
565172,91844,995921,202401
95473,690797,389545,202401
182911,130821,957029,202401
504844,181144,906988,202401
459355,713825,366517,202401
279375,536458,543884,202401
483185,247743,835259,202401
252078,290030,793027,202401
2963,497231,583111,202401
185991,987126,93216,202401
543804,1049801,30541,202401
139155,350203,730558,202401
385180,756889,323453,202401
592219,746096,334246,202401
262342,748628,331714,202401
49706,277634,805400,202401
353873,920827,159515,202401
545044,232768,850063,202401
492907,561597,518745,202401
542633,852573,227769,202401
312746,1011362,68980,202401
30943,138656,949440,202401
331671,98289,989478,202401
524259,920357,159985,202401
240834,493619,586723,202401
568022,485850,594492,202401
501617,1024423,55919,202401
107835,296984,786119,202401
105520,647385,432957,202401
598567,143755,944348,202401
524235,356424,723441,202401
203099,79580,1025596,202401
50292,483511,596831,202401
564672,1038208,42134,202401
493837,868302,212040,202401
541810,779668,300674,202401
518921,638297,442045,202401
486280,69622,1035430,202401
191370,104010,983762,202401
571792,285995,797070,202401
168263,145920,942175,202401
210840,1020950,59392,202401
221535,165224,922894,202401
609581,155739,932361,202401
267408,981972,98370,202401
350603,71847,1033217,202401
126835,771778,308564,202401
605143,1016078,64264,202401
244049,237314,845646,202401
605431,673967,406375,202401
126021,739822,340520,202401
269409,1065409,14933,202401
453529,681925,398417,202401
588169,473410,606932,202401
597098,867943,212399,202401
352238,303919,779185,202401
94268,104726,983047,202401
335400,755284,325058,202401
291198,670739,409603,202401
224050,280759,802284,202401
291100,802084,278258,202401
597403,245902,837095,202401
142695,789514,290828,202401
434969,358449,721415,202401
368957,1042137,38205,202401
627738,869771,210571,202401
510640,3469,1080447,202401
455775,151466,936630,202401
135160,130770,957081,202401
251546,1017956,62386,202401
633028,262820,820164,202401
525815,743067,337275,202401
592727,220284,862507,202401
597490,693805,386537,202401
315416,674107,406235,202401
405485,456916,623407,202401
345706,413320,666595,202401
613572,1034814,45528,202401
498844,241435,841586,202401
128398,800704,279638,202401
477242,482806,597536,202401
504352,836005,244337,202401
492149,1040026,40316,202401
468761,210924,871822,202401
576885,1026195,54147,202401
606234,271218,811793,202401
338262,1010101,70241,202401
175739,535010,545332,202401
1032,145650,942445,202401
208061,179930,908193,202401
582774,230037,852795,202401
338794,486447,593895,202401
581735,875371,204971,202401
428441,47395,1057430,202401
325935,872296,208046,202401
385673,410093,669830,202401
491447,848147,232195,202401
74937,1007871,72471,202401
75069,370144,709707,202401
510849,638118,442224,202401
225157,862602,217740,202401
4949,330113,750591,202401
6912,890808,189534,202401
467190,701105,379237,202401
602516,76298,1028773,202401
45036,544729,535613,202401
109553,124714,963112,202401
76939,284774,798281,202401
546058,939473,140869,202401
281970,856744,223598,202401
551130,671231,409111,202401
67085,821479,258863,202401
329596,682888,397454,202401
166028,82269,1022979,202401
571883,851793,228549,202401
25017,755244,325098,202401
70422,856240,224102,202401
580026,64189,1040810,202401
462290,637010,443332,202401
250646,695758,384584,202401
347276,60133,1044845,202401
90683,296767,786332,202401
581491,1010183,70159,202401
633871,1016441,63901,202401
19566,688000,392342,202401
402663,743480,336862,202401
348577,376576,703276,202401
581170,483984,596358,202401
30353,783267,297075,202401
50077,554042,526300,202401
3403,628900,451442,202401
349986,381376,698476,202401
454417,988956,91386,202401
422132,190674,897565,202401
285246,1058546,21796,202401
